 1.05000000e+00  2.49996841e-01  1.05000000e+00  2.52155509e-01 
 1.10000000e+00  2.52722778e-01  1.10000000e+00  2.54122393e-01 
 1.15000000e+00  2.55403879e-01  1.15000000e+00  2.56043598e-01 
 1.20000000e+00  2.58040699e-01  1.20000000e+00  2.57921047e-01 
 1.25000000e+00  2.60633810e-01  1.25000000e+00  2.59756565e-01 
 1.30000000e+00  2.63183802e-01  1.30000000e+00  2.61551892e-01 
 1.35000000e+00  2.65691281e-01  1.35000000e+00  2.63308678e-01 
 1.40000000e+00  2.68156865e-01  1.40000000e+00  2.65028495e-01 
 1.45000000e+00  2.70581183e-01  1.45000000e+00  2.66712836e-01 
 1.50000000e+00  2.72964872e-01  1.50000000e+00  2.68363117e-01 
 1.55000000e+00  2.75308577e-01  1.55000000e+00  2.69980688e-01 
 1.60000000e+00  2.77612946e-01  1.60000000e+00  2.71566829e-01 
 1.65000000e+00  2.79878633e-01  1.65000000e+00  2.73122757e-01 
 1.70000000e+00  2.82106293e-01  1.70000000e+00  2.74649629e-01 
 1.75000000e+00  2.84296582e-01  1.75000000e+00  2.76148545e-01 
 1.80000000e+00  2.86450155e-01  1.80000000e+00  2.77620551e-01 
 1.85000000e+00  2.88567667e-01  1.85000000e+00  2.79066642e-01 
 1.90000000e+00  2.90649769e-01  1.90000000e+00  2.80487764e-01 
 1.95000000e+00  2.92697108e-01  1.95000000e+00  2.81884817e-01 
 2.00000000e+00  2.94710328e-01  2.00000000e+00  2.83258659e-01 
