 8.00000000e-01  3.45740462e-01  8.00000000e-01  3.93431148e-01 
 8.50000000e-01  3.52359524e-01  8.50000000e-01  4.01374822e-01 
 9.00000000e-01  3.58982537e-01  9.00000000e-01  4.09312844e-01 
 9.50000000e-01  3.65608732e-01  9.50000000e-01  4.17243743e-01 
 1.00000000e+00  3.72237343e-01  1.00000000e+00  4.25166026e-01 
 1.05000000e+00  3.78867604e-01  1.05000000e+00  4.33078166e-01 
 1.10000000e+00  3.85498748e-01  1.10000000e+00  4.40978604e-01 
 1.15000000e+00  3.92130003e-01  1.15000000e+00  4.48865742e-01 
 1.20000000e+00  3.98760595e-01  1.20000000e+00  4.56737939e-01 
 1.25000000e+00  4.05389740e-01  1.25000000e+00  4.64593506e-01 
 1.30000000e+00  4.12016649e-01  1.30000000e+00  4.72430702e-01 
 1.35000000e+00  4.18640522e-01  1.35000000e+00  4.80247731e-01 
 1.40000000e+00  4.25260546e-01  1.40000000e+00  4.88042735e-01 
 1.45000000e+00  4.31875895e-01  1.45000000e+00  4.95813793e-01 
 1.50000000e+00  4.38485728e-01  1.50000000e+00  5.03558916e-01 
 1.55000000e+00  4.45089189e-01  1.55000000e+00  5.11276043e-01 
 1.60000000e+00  4.51685400e-01  1.60000000e+00  5.18963039e-01 
 1.65000000e+00  4.58273464e-01  1.65000000e+00  5.26617695e-01 
 1.70000000e+00  4.64852462e-01  1.70000000e+00  5.34237722e-01 
 1.75000000e+00  4.71421449e-01  1.75000000e+00  5.41820755e-01 
 1.80000000e+00  4.77979456e-01  1.80000000e+00  5.49364353e-01 
 1.85000000e+00  4.84525485e-01  1.85000000e+00  5.56866003e-01 
 1.90000000e+00  4.91058510e-01  1.90000000e+00  5.64323126e-01 
 1.95000000e+00  4.97577472e-01  1.95000000e+00  5.71733084e-01 
 2.00000000e+00  5.04081280e-01  2.00000000e+00  5.79093197e-01 
