 0.00000000e+00 -8.27604651e-12  0.00000000e+00 -4.36397585e-11  0.00000000e+00 -3.37112005e-11 
 1.00570862e-04 -8.27604651e-12  1.00570862e-04 -6.41957598e-11  1.00570862e-04 -3.37111450e-11 
 1.00620862e-04 -8.27604651e-12  1.00620862e-04 -6.41371400e-11  1.00620862e-04 -3.37112005e-11 
 1.00670862e-04 -8.27604651e-12  1.00670862e-04 -6.40785203e-11  1.00670862e-04 -3.37111450e-11 
 1.00720862e-04 -8.27604651e-12  1.00720862e-04 -6.40181241e-11  1.00720862e-04 -3.37112560e-11 
 1.00770862e-04 -8.27604651e-12  1.00770862e-04 -6.39595044e-11  1.00770862e-04 -3.37112005e-11 
 1.00820862e-04 -8.27604651e-12  1.00820862e-04 -6.38991082e-11  1.00820862e-04 -3.37112005e-11 
 1.00870862e-04 -8.27604651e-12  1.00870862e-04 -6.38404885e-11  1.00870862e-04 -3.37112005e-11 
 1.00920862e-04 -8.27604651e-12  1.00920862e-04 -6.37800923e-11  1.00920862e-04 -3.37112005e-11 
 1.00970862e-04 -8.27604651e-12  1.00970862e-04 -6.37250253e-11  1.00970862e-04 -3.37112005e-11 
 1.01020862e-04 -8.27604651e-12  1.01020862e-04 -6.36664055e-11  1.01020862e-04 -3.37112005e-11 
 1.01070862e-04 -8.27604651e-12  1.01070862e-04 -6.36060093e-11  1.01070862e-04 -3.37112005e-11 
 1.01120862e-04 -8.27604651e-12  1.01120862e-04 -6.35491659e-11  1.01120862e-04 -3.37112005e-11 
 1.01170862e-04 -8.27604651e-12  1.01170862e-04 -6.34905462e-11  1.01170862e-04 -3.37112005e-11 
 1.01220862e-04 -8.27604651e-12  1.01220862e-04 -6.34337027e-11  1.01220862e-04 -3.37112005e-11 
 1.01270862e-04 -8.27604651e-12  1.01270862e-04 -6.33768593e-11  1.01270862e-04 -3.37112560e-11 
 1.01320862e-04 -8.27604651e-12  1.01320862e-04 -6.33182395e-11  1.01320862e-04 -3.37113115e-11 
 1.01370862e-04 -8.27604651e-12  1.01370862e-04 -6.32631725e-11  1.01370862e-04 -3.37112560e-11 
 1.01420862e-04 -8.27604651e-12  1.01420862e-04 -6.32045527e-11  1.01420862e-04 -3.37112005e-11 
 1.01470862e-04 -8.27604651e-12  1.01470862e-04 -6.31477093e-11  1.01470862e-04 -3.37112005e-11 
 1.01520862e-04 -8.27604651e-12  1.01520862e-04 -6.30908659e-11  1.01520862e-04 -3.37112005e-11 
 1.01570862e-04 -8.27604651e-12  1.01570862e-04 -6.30357988e-11  1.01570862e-04 -3.37112560e-11 
 1.01620862e-04 -8.27604651e-12  1.01620862e-04 -6.29807317e-11  1.01620862e-04 -3.37112560e-11 
 1.01670862e-04 -8.27604651e-12  1.01670862e-04 -6.29238883e-11  1.01670862e-04 -3.37111450e-11 
 1.01720862e-04 -8.27604651e-12  1.01720862e-04 -6.28670449e-11  1.01720862e-04 -3.37111450e-11 
 1.01770862e-04 -8.27604651e-12  1.01770862e-04 -6.28119778e-11  1.01770862e-04 -3.37112005e-11 
 1.01820862e-04 -8.27604651e-12  1.01820862e-04 -6.27551344e-11  1.01820862e-04 -3.37112560e-11 
 1.01870862e-04 -8.27604651e-12  1.01870862e-04 -6.27018437e-11  1.01870862e-04 -3.37112560e-11 
 1.01920862e-04 -8.27604651e-12  1.01920862e-04 -6.26467767e-11  1.01920862e-04 -3.37111450e-11 
 1.01970862e-04 -8.27604651e-12  1.01970862e-04 -6.25934859e-11  1.01970862e-04 -3.37112005e-11 
 1.02020862e-04 -8.27604651e-12  1.02020862e-04 -6.25366425e-11  1.02020862e-04 -3.37113115e-11 
 1.02070862e-04 -8.27604651e-12  1.02070862e-04 -6.24815755e-11  1.02070862e-04 -3.37112005e-11 
 1.02120862e-04 -8.27604651e-12  1.02120862e-04 -6.24300611e-11  1.02120862e-04 -3.37111450e-11 
 1.02170862e-04 -8.27604651e-12  1.02170862e-04 -6.23749941e-11  1.02170862e-04 -3.37112005e-11 
 1.02220862e-04 -8.27604651e-12  1.02220862e-04 -6.23199270e-11  1.02220862e-04 -3.37111450e-11 
 1.02270862e-04 -8.27604651e-12  1.02270862e-04 -6.22666363e-11  1.02270862e-04 -3.37112005e-11 
 1.02320862e-04 -8.27604651e-12  1.02320862e-04 -6.22133456e-11  1.02320862e-04 -3.37112560e-11 
 1.02370862e-04 -8.27604651e-12  1.02370862e-04 -6.21582785e-11  1.02370862e-04 -3.37112005e-11 
 1.02420862e-04 -8.27604651e-12  1.02420862e-04 -6.21067642e-11  1.02420862e-04 -3.37112560e-11 
 1.02470862e-04 -8.27604651e-12  1.02470862e-04 -6.20552498e-11  1.02470862e-04 -3.37112005e-11 
 1.02520862e-04 -8.27604651e-12  1.02520862e-04 -6.20001828e-11  1.02520862e-04 -3.37112005e-11 
 1.02570862e-04 -8.27604651e-12  1.02570862e-04 -6.19504448e-11  1.02570862e-04 -3.37112005e-11 
 1.02620862e-04 -8.27604651e-12  1.02620862e-04 -6.18971541e-11  1.02620862e-04 -3.37112005e-11 
 1.02670862e-04 -8.27604651e-12  1.02670862e-04 -6.18420870e-11  1.02670862e-04 -3.37112005e-11 
 1.02720862e-04 -8.27604651e-12  1.02720862e-04 -6.17905727e-11  1.02720862e-04 -3.37112005e-11 
 1.02770862e-04 -8.27604651e-12  1.02770862e-04 -6.17390583e-11  1.02770862e-04 -3.37112005e-11 
 1.02820862e-04 -8.27604651e-12  1.02820862e-04 -6.16875440e-11  1.02820862e-04 -3.37112560e-11 
 1.02870862e-04 -8.27604651e-12  1.02870862e-04 -6.16342533e-11  1.02870862e-04 -3.37112560e-11 
 1.02920862e-04 -8.27604651e-12  1.02920862e-04 -6.15845153e-11  1.02920862e-04 -3.37112005e-11 
 1.02970862e-04 -8.27604651e-12  1.02970862e-04 -6.15312246e-11  1.02970862e-04 -3.37112005e-11 
 1.03020862e-04 -8.27604651e-12  1.03020862e-04 -6.14814866e-11  1.03020862e-04 -3.37111450e-11 
 1.03070862e-04 -8.27604651e-12  1.03070862e-04 -6.14317486e-11  1.03070862e-04 -3.37112005e-11 
 1.03120862e-04 -8.27604651e-12  1.03120862e-04 -6.13784579e-11  1.03120862e-04 -3.37112005e-11 
 1.03170862e-04 -8.27604651e-12  1.03170862e-04 -6.13304962e-11  1.03170862e-04 -3.37112560e-11 
 1.03220862e-04 -8.27604651e-12  1.03220862e-04 -6.12789819e-11  1.03220862e-04 -3.37112005e-11 
 1.03270862e-04 -8.27604651e-12  1.03270862e-04 -6.12292439e-11  1.03270862e-04 -3.37112560e-11 
 1.03320862e-04 -8.27604651e-12  1.03320862e-04 -6.11777295e-11  1.03320862e-04 -3.37112005e-11 
 1.03370862e-04 -8.27604651e-12  1.03370862e-04 -6.11262152e-11  1.03370862e-04 -3.37111450e-11 
 1.03420862e-04 -8.27604651e-12  1.03420862e-04 -6.10800299e-11  1.03420862e-04 -3.37112560e-11 
 1.03470862e-04 -8.27604651e-12  1.03470862e-04 -6.10285156e-11  1.03470862e-04 -3.37112560e-11 
 1.03520862e-04 -8.27604651e-12  1.03520862e-04 -6.09787776e-11  1.03520862e-04 -3.37113115e-11 
 1.03570862e-04 -8.27604651e-12  1.03570862e-04 -6.09290396e-11  1.03570862e-04 -3.37112005e-11 
 1.03620862e-04 -8.27604651e-12  1.03620862e-04 -6.08793016e-11  1.03620862e-04 -3.37112560e-11 
 1.03670862e-04 -8.27604651e-12  1.03670862e-04 -6.08313400e-11  1.03670862e-04 -3.37112560e-11 
 1.03720862e-04 -8.27604651e-12  1.03720862e-04 -6.07833783e-11  1.03720862e-04 -3.37112560e-11 
 1.03770862e-04 -8.27604651e-12  1.03770862e-04 -6.07318640e-11  1.03770862e-04 -3.37112005e-11 
 1.03820862e-04 -8.27604651e-12  1.03820862e-04 -6.06839023e-11  1.03820862e-04 -3.37112005e-11 
 1.03870862e-04 -8.27604651e-12  1.03870862e-04 -6.06359407e-11  1.03870862e-04 -3.37112005e-11 
 1.03920862e-04 -8.27604651e-12  1.03920862e-04 -6.05879791e-11  1.03920862e-04 -3.37112560e-11 
 1.03970862e-04 -8.27604651e-12  1.03970862e-04 -6.05382411e-11  1.03970862e-04 -3.37112560e-11 
 1.04020862e-04 -8.27604651e-12  1.04020862e-04 -6.04902795e-11  1.04020862e-04 -3.37112560e-11 
 1.04070862e-04 -8.27604651e-12  1.04070862e-04 -6.04440942e-11  1.04070862e-04 -3.37112005e-11 
 1.04120862e-04 -8.27604651e-12  1.04120862e-04 -6.03943562e-11  1.04120862e-04 -3.37112005e-11 
 1.04170862e-04 -8.27604651e-12  1.04170862e-04 -6.03481709e-11  1.04170862e-04 -3.37112005e-11 
 1.04220862e-04 -8.27604651e-12  1.04220862e-04 -6.03002093e-11  1.04220862e-04 -3.37112005e-11 
 1.04270862e-04 -8.27604651e-12  1.04270862e-04 -6.02522476e-11  1.04270862e-04 -3.37112560e-11 
 1.04320862e-04 -8.27604651e-12  1.04320862e-04 -6.02042860e-11  1.04320862e-04 -3.37112560e-11 
 1.04370862e-04 -8.27604651e-12  1.04370862e-04 -6.01598771e-11  1.04370862e-04 -3.37112005e-11 
 1.04420862e-04 -8.27604651e-12  1.04420862e-04 -6.01136918e-11  1.04420862e-04 -3.37111450e-11 
 1.04470862e-04 -8.27604651e-12  1.04470862e-04 -6.00639538e-11  1.04470862e-04 -3.37112005e-11 
 1.04520862e-04 -8.27604651e-12  1.04520862e-04 -6.00213212e-11  1.04520862e-04 -3.37112005e-11 
 1.04570862e-04 -8.27604651e-12  1.04570862e-04 -5.99733596e-11  1.04570862e-04 -3.37112005e-11 
 1.04620862e-04 -8.27604651e-12  1.04620862e-04 -5.99271743e-11  1.04620862e-04 -3.37112005e-11 
 1.04670862e-04 -8.27604651e-12  1.04670862e-04 -5.98792127e-11  1.04670862e-04 -3.37112005e-11 
 1.04720862e-04 -8.27604651e-12  1.04720862e-04 -5.98348038e-11  1.04720862e-04 -3.37112560e-11 
 1.04770862e-04 -8.27604651e-12  1.04770862e-04 -5.97868421e-11  1.04770862e-04 -3.37112005e-11 
 1.04820862e-04 -8.27604651e-12  1.04820862e-04 -5.97442096e-11  1.04820862e-04 -3.37112560e-11 
 1.04870862e-04 -8.27604651e-12  1.04870862e-04 -5.96980243e-11  1.04870862e-04 -3.37112560e-11 
 1.04920862e-04 -8.27604651e-12  1.04920862e-04 -5.96536154e-11  1.04920862e-04 -3.37112560e-11 
 1.04970862e-04 -8.27604651e-12  1.04970862e-04 -5.96074301e-11  1.04970862e-04 -3.37112560e-11 
 1.05020862e-04 -8.27604651e-12  1.05020862e-04 -5.95612448e-11  1.05020862e-04 -3.37112005e-11 
 1.05070862e-04 -8.27604651e-12  1.05070862e-04 -5.95186123e-11  1.05070862e-04 -3.37112005e-11 
 1.05120862e-04 -8.27604651e-12  1.05120862e-04 -5.94724270e-11  1.05120862e-04 -3.37111450e-11 
 1.05170862e-04 -8.27604651e-12  1.05170862e-04 -5.94262417e-11  1.05170862e-04 -3.37112560e-11 
 1.05220862e-04 -8.27604651e-12  1.05220862e-04 -5.93818328e-11  1.05220862e-04 -3.37112560e-11 
 1.05270862e-04 -8.27604651e-12  1.05270862e-04 -5.93374239e-11  1.05270862e-04 -3.37112560e-11 
 1.05320862e-04 -8.27604651e-12  1.05320862e-04 -5.92965677e-11  1.05320862e-04 -3.37113115e-11 
 1.05370862e-04 -8.27604651e-12  1.05370862e-04 -5.92503824e-11  1.05370862e-04 -3.37111450e-11 
 1.05420862e-04 -8.27604651e-12  1.05420862e-04 -5.92059735e-11  1.05420862e-04 -3.37112005e-11 
 1.05470862e-04 -8.27604651e-12  1.05470862e-04 -5.91633409e-11  1.05470862e-04 -3.37112560e-11 
 1.05520862e-04 -8.27604651e-12  1.05520862e-04 -5.91189320e-11  1.05520862e-04 -3.37113115e-11 
 1.05570862e-04 -8.27604651e-12  1.05570862e-04 -5.90745231e-11  1.05570862e-04 -3.37112560e-11 
 1.05620862e-04 -8.27604651e-12  1.05620862e-04 -5.90318905e-11  1.05620862e-04 -3.37112560e-11 
 1.05670862e-04 -8.27604651e-12  1.05670862e-04 -5.89892579e-11  1.05670862e-04 -3.37112560e-11 
 1.05720862e-04 -8.27604651e-12  1.05720862e-04 -5.89466254e-11  1.05720862e-04 -3.37112005e-11 
 1.05770862e-04 -8.27604651e-12  1.05770862e-04 -5.89004401e-11  1.05770862e-04 -3.37112005e-11 
 1.05820862e-04 -8.27604651e-12  1.05820862e-04 -5.88595839e-11  1.05820862e-04 -3.37112005e-11 
 1.05870862e-04 -8.27604651e-12  1.05870862e-04 -5.88169513e-11  1.05870862e-04 -3.37112005e-11 
 1.05920862e-04 -8.27604651e-12  1.05920862e-04 -5.87725424e-11  1.05920862e-04 -3.37112005e-11 
 1.05970862e-04 -8.27604651e-12  1.05970862e-04 -5.87334625e-11  1.05970862e-04 -3.37112560e-11 
 1.06020862e-04 -8.27604651e-12  1.06020862e-04 -5.86890536e-11  1.06020862e-04 -3.37112005e-11 
 1.06070862e-04 -8.27604651e-12  1.06070862e-04 -5.86464211e-11  1.06070862e-04 -3.37111450e-11 
 1.06120862e-04 -8.27604651e-12  1.06120862e-04 -5.86037885e-11  1.06120862e-04 -3.37112005e-11 
 1.06170862e-04 -8.27604651e-12  1.06170862e-04 -5.85611559e-11  1.06170862e-04 -3.37111450e-11 
 1.06220862e-04 -8.27604651e-12  1.06220862e-04 -5.85220761e-11  1.06220862e-04 -3.37112005e-11 
 1.06270862e-04 -8.27604651e-12  1.06270862e-04 -5.84794435e-11  1.06270862e-04 -3.37112005e-11 
 1.06320862e-04 -8.27604651e-12  1.06320862e-04 -5.84368109e-11  1.06320862e-04 -3.37112005e-11 
 1.06370862e-04 -8.27604651e-12  1.06370862e-04 -5.83959547e-11  1.06370862e-04 -3.37112560e-11 
 1.06420862e-04 -8.27604651e-12  1.06420862e-04 -5.83550985e-11  1.06420862e-04 -3.37112560e-11 
 1.06470862e-04 -8.27604651e-12  1.06470862e-04 -5.83142423e-11  1.06470862e-04 -3.37112005e-11 
 1.06520862e-04 -8.27604651e-12  1.06520862e-04 -5.82733861e-11  1.06520862e-04 -3.37112560e-11 
 1.06570862e-04 -8.27604651e-12  1.06570862e-04 -5.82307536e-11  1.06570862e-04 -3.37112005e-11 
 1.06620862e-04 -8.27604651e-12  1.06620862e-04 -5.81916737e-11  1.06620862e-04 -3.37112005e-11 
 1.06670862e-04 -8.27604651e-12  1.06670862e-04 -5.81508175e-11  1.06670862e-04 -3.37112560e-11 
 1.06720862e-04 -8.27604651e-12  1.06720862e-04 -5.81099613e-11  1.06720862e-04 -3.37112560e-11 
 1.06770862e-04 -8.27604651e-12  1.06770862e-04 -5.80708814e-11  1.06770862e-04 -3.37112005e-11 
 1.06820862e-04 -8.27604651e-12  1.06820862e-04 -5.80300252e-11  1.06820862e-04 -3.37112005e-11 
 1.06870862e-04 -8.27604651e-12  1.06870862e-04 -5.79891690e-11  1.06870862e-04 -3.37111450e-11 
 1.06920862e-04 -8.27604651e-12  1.06920862e-04 -5.79483128e-11  1.06920862e-04 -3.37112005e-11 
 1.06970862e-04 -8.27604651e-12  1.06970862e-04 -5.79092330e-11  1.06970862e-04 -3.37112005e-11 
 1.07020862e-04 -8.27604651e-12  1.07020862e-04 -5.78701531e-11  1.07020862e-04 -3.37112005e-11 
 1.07070862e-04 -8.27604651e-12  1.07070862e-04 -5.78275205e-11  1.07070862e-04 -3.37112005e-11 
 1.07120862e-04 -8.27604651e-12  1.07120862e-04 -5.77902171e-11  1.07120862e-04 -3.37112560e-11 
 1.07170862e-04 -8.27604651e-12  1.07170862e-04 -5.77493608e-11  1.07170862e-04 -3.37112560e-11 
 1.07220862e-04 -8.27604651e-12  1.07220862e-04 -5.77120574e-11  1.07220862e-04 -3.37112005e-11 
 1.07270862e-04 -8.27604651e-12  1.07270862e-04 -5.76712011e-11  1.07270862e-04 -3.37112005e-11 
 1.07320862e-04 -8.27604651e-12  1.07320862e-04 -5.76338977e-11  1.07320862e-04 -3.37112560e-11 
 1.07370862e-04 -8.27604651e-12  1.07370862e-04 -5.75930414e-11  1.07370862e-04 -3.37112005e-11 
 1.07420862e-04 -8.27604651e-12  1.07420862e-04 -5.75557380e-11  1.07420862e-04 -3.37111450e-11 
 1.07470862e-04 -8.27604651e-12  1.07470862e-04 -5.75166581e-11  1.07470862e-04 -3.37112005e-11 
 1.07520862e-04 -8.27604651e-12  1.07520862e-04 -5.74775783e-11  1.07520862e-04 -3.37111450e-11 
 1.07570862e-04 -8.27604651e-12  1.07570862e-04 -5.74384984e-11  1.07570862e-04 -3.37112005e-11 
 1.07620862e-04 -8.27604651e-12  1.07620862e-04 -5.74029713e-11  1.07620862e-04 -3.37112005e-11 
 1.07670862e-04 -8.27604651e-12  1.07670862e-04 -5.73621151e-11  1.07670862e-04 -3.37112560e-11 
 1.07720862e-04 -8.27604651e-12  1.07720862e-04 -5.73248116e-11  1.07720862e-04 -3.37112005e-11 
 1.07770862e-04 -8.27604651e-12  1.07770862e-04 -5.72875081e-11  1.07770862e-04 -3.37112560e-11 
 1.07820862e-04 -8.27604651e-12  1.07820862e-04 -5.72484282e-11  1.07820862e-04 -3.37112005e-11 
 1.07870862e-04 -8.27604651e-12  1.07870862e-04 -5.72093484e-11  1.07870862e-04 -3.37112560e-11 
 1.07920862e-04 -8.27604651e-12  1.07920862e-04 -5.71738212e-11  1.07920862e-04 -3.37112005e-11 
 1.07970862e-04 -8.27604651e-12  1.07970862e-04 -5.71347414e-11  1.07970862e-04 -3.37113115e-11 
 1.08020862e-04 -8.27604651e-12  1.08020862e-04 -5.70974379e-11  1.08020862e-04 -3.37112560e-11 
 1.08070862e-04 -8.27604651e-12  1.08070862e-04 -5.70619108e-11  1.08070862e-04 -3.37112005e-11 
 1.08120862e-04 -8.27604651e-12  1.08120862e-04 -5.70228309e-11  1.08120862e-04 -3.37111450e-11 
 1.08170862e-04 -8.27604651e-12  1.08170862e-04 -5.69873038e-11  1.08170862e-04 -3.37112560e-11 
 1.08220862e-04 -8.27604651e-12  1.08220862e-04 -5.69500003e-11  1.08220862e-04 -3.37111450e-11 
 1.08270862e-04 -8.27604651e-12  1.08270862e-04 -5.69126968e-11  1.08270862e-04 -3.37112005e-11 
 1.08320862e-04 -8.27604651e-12  1.08320862e-04 -5.68753933e-11  1.08320862e-04 -3.37113115e-11 
 1.08370862e-04 -8.27604651e-12  1.08370862e-04 -5.68398661e-11  1.08370862e-04 -3.37112560e-11 
 1.08420862e-04 -8.27604651e-12  1.08420862e-04 -5.68043390e-11  1.08420862e-04 -3.37112560e-11 
 1.08470862e-04 -8.27604651e-12  1.08470862e-04 -5.67652592e-11  1.08470862e-04 -3.37112005e-11 
 1.08520862e-04 -8.27604651e-12  1.08520862e-04 -5.67297320e-11  1.08520862e-04 -3.37112005e-11 
 1.08570862e-04 -8.27604651e-12  1.08570862e-04 -5.66924285e-11  1.08570862e-04 -3.37112560e-11 
 1.08620862e-04 -8.27604651e-12  1.08620862e-04 -5.66586777e-11  1.08620862e-04 -3.37112005e-11 
 1.08670862e-04 -8.27604651e-12  1.08670862e-04 -5.66231506e-11  1.08670862e-04 -3.37112005e-11 
 1.08720862e-04 -8.27604651e-12  1.08720862e-04 -5.65858471e-11  1.08720862e-04 -3.37112005e-11 
 1.08770862e-04 -8.27604651e-12  1.08770862e-04 -5.65485436e-11  1.08770862e-04 -3.37112005e-11 
 1.08820862e-04 -8.27604651e-12  1.08820862e-04 -5.65147928e-11  1.08820862e-04 -3.37112005e-11 
 1.08870862e-04 -8.27604651e-12  1.08870862e-04 -5.64792657e-11  1.08870862e-04 -3.37112005e-11 
 1.08920862e-04 -8.27604651e-12  1.08920862e-04 -5.64437386e-11  1.08920862e-04 -3.37111450e-11 
 1.08970862e-04 -8.27604651e-12  1.08970862e-04 -5.64082114e-11  1.08970862e-04 -3.37112005e-11 
 1.09020862e-04 -8.27604651e-12  1.09020862e-04 -5.63726843e-11  1.09020862e-04 -3.37112560e-11 
 1.09070862e-04 -8.27604651e-12  1.09070862e-04 -5.63389335e-11  1.09070862e-04 -3.37112005e-11 
 1.09120862e-04 -8.27604651e-12  1.09120862e-04 -5.63034064e-11  1.09120862e-04 -3.37112560e-11 
 1.09170862e-04 -8.27604651e-12  1.09170862e-04 -5.62678792e-11  1.09170862e-04 -3.37112005e-11 
 1.09220862e-04 -8.27604651e-12  1.09220862e-04 -5.62341285e-11  1.09220862e-04 -3.37112005e-11 
 1.09270862e-04 -8.27604651e-12  1.09270862e-04 -5.61968250e-11  1.09270862e-04 -3.37112005e-11 
 1.09320862e-04 -8.27604651e-12  1.09320862e-04 -5.61630742e-11  1.09320862e-04 -3.37112005e-11 
 1.09370862e-04 -8.27604651e-12  1.09370862e-04 -5.61293234e-11  1.09370862e-04 -3.37113115e-11 
 1.09420862e-04 -8.27604651e-12  1.09420862e-04 -5.60937963e-11  1.09420862e-04 -3.37112005e-11 
 1.09470862e-04 -8.27604651e-12  1.09470862e-04 -5.60600455e-11  1.09470862e-04 -3.37113115e-11 
 1.09520862e-04 -8.27604651e-12  1.09520862e-04 -5.60245184e-11  1.09520862e-04 -3.37112005e-11 
 1.09570862e-04 -8.27604651e-12  1.09570862e-04 -5.59925439e-11  1.09570862e-04 -3.37112005e-11 
 1.09620862e-04 -8.27604651e-12  1.09620862e-04 -5.59587932e-11  1.09620862e-04 -3.37112005e-11 
 1.09670862e-04 -8.27604651e-12  1.09670862e-04 -5.59250424e-11  1.09670862e-04 -3.37112005e-11 
 1.09720862e-04 -8.27604651e-12  1.09720862e-04 -5.58912916e-11  1.09720862e-04 -3.37111450e-11 
 1.09770862e-04 -8.27604651e-12  1.09770862e-04 -5.58575408e-11  1.09770862e-04 -3.37112005e-11 
 1.09820862e-04 -8.27604651e-12  1.09820862e-04 -5.58220137e-11  1.09820862e-04 -3.37112560e-11 
 1.09870862e-04 -8.27604651e-12  1.09870862e-04 -5.57882629e-11  1.09870862e-04 -3.37112005e-11 
 1.09920862e-04 -8.27604651e-12  1.09920862e-04 -5.57562885e-11  1.09920862e-04 -3.37112560e-11 
 1.09970862e-04 -8.27604651e-12  1.09970862e-04 -5.57225377e-11  1.09970862e-04 -3.37112005e-11 
 1.10020862e-04 -8.27604651e-12  1.10020862e-04 -5.56905633e-11  1.10020862e-04 -3.37112005e-11 
 1.10070862e-04 -8.27604651e-12  1.10070862e-04 -5.56550361e-11  1.10070862e-04 -3.37112005e-11 
 1.10120862e-04 -8.27604651e-12  1.10120862e-04 -5.56230617e-11  1.10120862e-04 -3.37112005e-11 
 1.10170862e-04 -8.27604651e-12  1.10170862e-04 -5.55910873e-11  1.10170862e-04 -3.37112005e-11 
 1.10220862e-04 -8.27604651e-12  1.10220862e-04 -5.55573365e-11  1.10220862e-04 -3.37112560e-11 
 1.10270862e-04 -8.27604651e-12  1.10270862e-04 -5.55253621e-11  1.10270862e-04 -3.37112560e-11 
 1.10320862e-04 -8.27604651e-12  1.10320862e-04 -5.54916113e-11  1.10320862e-04 -3.37112005e-11 
 1.10370862e-04 -8.27604651e-12  1.10370862e-04 -5.54614132e-11  1.10370862e-04 -3.37112560e-11 
 1.10420862e-04 -8.27604651e-12  1.10420862e-04 -5.54294388e-11  1.10420862e-04 -3.37112005e-11 
 1.10470862e-04 -8.27604651e-12  1.10470862e-04 -5.53939117e-11  1.10470862e-04 -3.37112005e-11 
 1.10520862e-04 -8.27604651e-12  1.10520862e-04 -5.53637136e-11  1.10520862e-04 -3.37112005e-11 
 1.10570862e-04 -8.27604651e-12  1.10570862e-04 -5.53317392e-11  1.10570862e-04 -3.37111450e-11 
 1.10620862e-04 -8.27604651e-12  1.10620862e-04 -5.52997648e-11  1.10620862e-04 -3.37112005e-11 
 1.10670862e-04 -8.27604651e-12  1.10670862e-04 -5.52660140e-11  1.10670862e-04 -3.37112005e-11 
 1.10720862e-04 -8.27604651e-12  1.10720862e-04 -5.52358159e-11  1.10720862e-04 -3.37112005e-11 
 1.10770862e-04 -8.27604651e-12  1.10770862e-04 -5.52020651e-11  1.10770862e-04 -3.37112560e-11 
 1.10820862e-04 -8.27604651e-12  1.10820862e-04 -5.51718671e-11  1.10820862e-04 -3.37112005e-11 
 1.10870862e-04 -8.27604651e-12  1.10870862e-04 -5.51398927e-11  1.10870862e-04 -3.37112560e-11 
 1.10920862e-04 -8.27604651e-12  1.10920862e-04 -5.51079182e-11  1.10920862e-04 -3.37112560e-11 
 1.10970862e-04 -8.27604651e-12  1.10970862e-04 -5.50759438e-11  1.10970862e-04 -3.37112005e-11 
 1.11020862e-04 -8.27604651e-12  1.11020862e-04 -5.50475221e-11  1.11020862e-04 -3.37112560e-11 
 1.11070862e-04 -8.27604651e-12  1.11070862e-04 -5.50155477e-11  1.11070862e-04 -3.37112005e-11 
 1.11120862e-04 -8.27604651e-12  1.11120862e-04 -5.49853496e-11  1.11120862e-04 -3.37112560e-11 
 1.11170862e-04 -8.27604651e-12  1.11170862e-04 -5.49515988e-11  1.11170862e-04 -3.37112005e-11 
 1.11220862e-04 -8.27604651e-12  1.11220862e-04 -5.49196244e-11  1.11220862e-04 -3.37112005e-11 
 1.11270862e-04 -8.27604651e-12  1.11270862e-04 -5.48929791e-11  1.11270862e-04 -3.37112005e-11 
 1.11320862e-04 -8.27604651e-12  1.11320862e-04 -5.48610046e-11  1.11320862e-04 -3.37112005e-11 
 1.11370862e-04 -8.27604651e-12  1.11370862e-04 -5.48290302e-11  1.11370862e-04 -3.37112560e-11 
 1.11420862e-04 -8.27604651e-12  1.11420862e-04 -5.48006085e-11  1.11420862e-04 -3.37112560e-11 
 1.11470862e-04 -8.27604651e-12  1.11470862e-04 -5.47686341e-11  1.11470862e-04 -3.37111450e-11 
 1.11520862e-04 -8.27604651e-12  1.11520862e-04 -5.47366596e-11  1.11520862e-04 -3.37112560e-11 
 1.11570862e-04 -8.27604651e-12  1.11570862e-04 -5.47082379e-11  1.11570862e-04 -3.37112005e-11 
 1.11620862e-04 -8.27604651e-12  1.11620862e-04 -5.46780399e-11  1.11620862e-04 -3.37111450e-11 
 1.11670862e-04 -8.27604651e-12  1.11670862e-04 -5.46478418e-11  1.11670862e-04 -3.37112005e-11 
 1.11720862e-04 -8.27604651e-12  1.11720862e-04 -5.46176437e-11  1.11720862e-04 -3.37112005e-11 
 1.11770862e-04 -8.27604651e-12  1.11770862e-04 -5.45856693e-11  1.11770862e-04 -3.37112005e-11 
 1.11820862e-04 -8.27604651e-12  1.11820862e-04 -5.45572476e-11  1.11820862e-04 -3.37111450e-11 
 1.11870862e-04 -8.27604651e-12  1.11870862e-04 -5.45288259e-11  1.11870862e-04 -3.37112005e-11 
 1.11920862e-04 -8.27604651e-12  1.11920862e-04 -5.44986278e-11  1.11920862e-04 -3.37111450e-11 
